Время: 1263
Численное решение
	6.907062387880e+01
	6.858281900075e+01
	6.811770272168e+01
	6.767325827724e+01
	6.724772636234e+01
	6.683956309704e+01
	6.644740623429e+01
	6.607004774373e+01
	6.570641138009e+01
	6.535553418711e+01
	6.501655113626e+01
	6.468868228380e+01
	6.437122196634e+01
	6.406352965865e+01
	6.376502219596e+01
	6.347516712350e+01
	6.319347698265e+01
	6.291950437991e+01
	6.265283771325e+01
	6.239309745351e+01
	6.213993289654e+01
	6.189301931630e+01
	6.165205546088e+01
	6.141676134323e+01
	6.118687628576e+01
	6.096215718463e+01
	6.074237696485e+01
	6.052732320141e+01
	6.031679688562e+01
	6.011061131861e+01
	5.990859111659e+01
	5.971057131461e+01
	5.951639655733e+01
	5.932592036686e+01
	5.913900447900e+01
	5.895551824047e+01
	5.877533806029e+01
	5.859834690985e+01
	5.842443386637e+01
	5.825349369543e+01
	5.808542646854e+01
	5.792013721234e+01
	5.775753558633e+01
	5.759753558633e+01
	5.744005527137e+01
	5.728501651168e+01
	5.713234475595e+01
	5.698196881610e+01
	5.683382066795e+01
	5.668783526649e+01
	5.654395037441e+01
	5.640210640278e+01
	5.626224626292e+01
	5.612431522843e+01
	5.598826080666e+01
	5.585403261874e+01
	5.572158228762e+01
	5.559086333337e+01
	5.546183107531e+01
	5.533444254027e+01
	5.520865637675e+01
	5.508443277427e+01
	5.496173338777e+01
	5.484052126655e+01
	5.472076078751e+01
	5.460241759224e+01
	5.448545852792e+01
	5.436985159150e+01
	5.425556587722e+01
	5.414257152693e+01
	5.403083968336e+01
	5.392034244579e+01
	5.381105282830e+01
	5.370294472019e+01
	5.359599284854e+01
	5.349017274272e+01
	5.338546070083e+01
	5.328183375783e+01
	5.317926965526e+01
	5.307774681262e+01
	5.297724430006e+01
	5.277922449808e+01
	5.258504974080e+01
	5.239457355032e+01
	5.220765766247e+01
	5.202417142394e+01
	5.184399124376e+01
	5.166700009332e+01
	5.149308704984e+01
	5.132214687890e+01
	5.115407965201e+01
	5.098879039581e+01
	5.082618876979e+01
	5.066618876979e+01
	5.050870845483e+01
	5.035366969514e+01
	5.020099793942e+01
	5.005062199957e+01
	4.990247385142e+01
	4.975648844996e+01
	4.961260355788e+01
	4.947075958624e+01
	4.933089944638e+01
	4.919296841190e+01
	4.905691399013e+01
	4.892268580221e+01
	4.879023547109e+01
	4.865951651684e+01
	4.853048425878e+01
	4.840309572374e+01
	4.827730956022e+01
	4.815308595774e+01
	4.803038657123e+01
	4.790917445002e+01
	4.778941397098e+01
	4.767107077571e+01
	4.755411171139e+01
	4.743850477497e+01
	4.732421906069e+01
	4.721122471040e+01
	4.709949286683e+01
	4.698899562926e+01
	4.687970601177e+01
	4.677159790366e+01
	4.666464603201e+01
	4.655882592619e+01
	4.645411388430e+01
	4.635048694130e+01
	4.624792283873e+01
	4.614639999609e+01
